,gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj)
12497,Acacb,0.3329484694495878,0.2231452081874131,0.7973292633324112,0.6514124347482061,0.09836229627216861
12498,Wdr41,-0.0813042686992681,0.754552418871703,0.9727811187773464,0.12231058433642582,0.011984867440572084
12499,Ncapg2,-0.7523205326530874,0.0523119393654309,0.4959982006499691,1.2813991790340755,0.30451989901223575
12501,Mat2b,0.3852576697173978,0.0820373238881008,0.6004524602541548,1.0859885150465622,0.22152137138611255
12502,Igsf3,-1.2622916895452825,0.0005568931383646,0.0329518630930852,3.2542281331404967,1.4821200254350193
12504,Csgalnact2,0.2986441238848032,0.1783507735731478,0.7510187195625865,0.748725002626043,0.12434923782750383
12505,Tbca,0.6089034057964288,0.0232296730747729,0.3371098760193664,1.6339569022454477,0.4722285241391102
12507,Dstyk,-0.232824043645294,0.3271085773186197,0.8586998066101963,0.48530806781844005,0.06615863490974978
12508,Dync2i1,-0.2438324601459221,0.5588376761873878,0.938856328900184,0.2527143219410038,0.027400861769824137
12509,Wdr11,-0.099214478443816,0.6575728248896937,0.957903844029272,0.18205614291982294,0.018678083931255567
12510,Zfp386,0.0977714909703346,0.6563250793057007,0.957903844029272,0.1828810002898148,0.018678083931255567
12512,Tmcc2,-0.1513978032697261,0.6900274378748136,0.9606347599030124,0.16113363987041057,0.017441702767901197
12513,Abhd14b,0.7963634015526773,0.0014878086823608,0.0668130730219321,2.827452911220873,1.1751385527070766
12515,Hnrnpf,-0.0899828200044663,0.6660875942295956,0.9580081636905622,0.17646865493014463,0.018630790054381705
12516,Arsb,-0.4462444505724746,0.1680145403620027,0.742132143559271,0.7746531318114812,0.12951875764689746
12520,Zfp239,0.160431925152318,0.8772499997083257,0.988418081984992,0.056876623256953515,0.005059318273526137
12521,Kank3,-0.0345275300681309,0.8558984085592205,0.9874363303632548,0.06757778114118546,0.005490897993512958
12522,Dmgdh,0.6611146799923513,0.4050998204508389,0.890050310375567,0.39243794930524706,0.050585444028172465
12523,Uggt2,-0.1615587133983492,0.5534217265701724,0.9363898003383688,0.25694379506077464,0.028543325518865542
12524,Inpp5f,-0.0972586626880386,0.6424117601252214,0.9554488058875114,0.19218651737018855,0.019792578013670927
12525,Inka1,0.4722224869081284,0.0554580571858254,0.5112906648667306,1.2560353487548117,0.29133213653979834
12526,Csdc2,-0.2074310975144533,0.6583030369554125,0.957903844029272,0.18157414136860006,0.018678083931255567
12527,Ccdc115,-0.0197888673060063,0.934068175474888,0.9930833425356708,0.029621424463696266,0.0030143026783327398
12529,Vwa1,0.4209705405216263,0.0190485986429889,0.3066314178130291,1.7201369687549333,0.513383348882204
12531,Ssh1,-0.342984774962586,0.1488976873843995,0.724518303128126,0.8271120474727642,0.13995063869916852
12533,Rassf4,-0.4550406253472617,0.1556139885026069,0.7317006431496585,0.8079513658525617,0.13566656323061546
12534,Ppig,0.1115524857656989,0.6353307748441652,0.955226802383994,0.1970001073260091,0.01989350032257281
12535,Msantd2,-0.1334173289377345,0.6019783508274117,0.9488967633225716,0.22041912715622322,0.02278103473624949
12536,Cox10,0.2359410386537985,0.3920730053586984,0.8838145282328077,0.40663305830510044,0.05363886373833108
12537,Klhl23,0.1375320858463063,0.5795649957866968,0.9432936913228523,0.23689785266214042,0.025353070080344143
12538,Dzip1,-0.7316921317764572,0.2656111885120575,0.8254856548779452,0.5757536348510678,0.08329046941691404
12540,Adrm1b,0.3602199958566887,0.1204875426105871,0.6797859708919255,0.9190578531318881,0.16762780242888173
12541,Tent2,-0.2569507194171044,0.5432423972778628,0.9309790859876996,0.26500634295198666,0.03106007513268169
12542,Armc5,0.2834887253728326,0.3069204484085666,0.8503897679904299,0.5129741759697285,0.07038197394575287
12544,Bend6,-0.5000171413413254,0.4676228529587544,0.9075102741979392,0.3301042728066891,0.042148449485003715
12546,Nfrkb,-0.3210435668971748,0.1321222660005822,0.6965537710290172,0.879023986425449,0.1570453522338308
12548,Cmklr1,-0.3700748458229772,0.172072767910186,0.7455250264198898,0.7642878553094703,0.12753777319873885
12549,Slc35f2,-0.0116254780215564,0.9517827826073988,0.995887696287982,0.021462155690056977,0.0017896330946948335
12550,Zfp451,0.0181208719599841,0.9366089220277176,0.993645846909474,0.028441709495483063,0.0027683783184201923
12551,Chchd7,0.6457069539831126,0.0632457335651841,0.5429769290871073,1.1989687658294994,0.2652186230502376
12553,Slc35e2,0.00784402537861,0.9805212842773082,0.9984847337103956,0.008542974618472357,0.0006585708694119499
12554,Tbc1d22b,0.1754668480897736,0.5231734225834963,0.9243090469418168,0.28135432645463343,0.03418279615989072
12555,Kdm5b,-0.2137078594787158,0.3416965252521653,0.8660106145338272,0.4663594375649583,0.06247678488193965
12556,Sanbr,0.0550843624272939,0.830460337136983,0.98226620905492,0.08068110466217214,0.007770795863036959
12557,Abhd14a,0.0276003081487626,0.9544585647892412,0.995887696287982,0.02024292056941037,0.0017896330946948335
12558,Fbxo38,-0.3992521793442821,0.0826757104082476,0.6004524602541548,1.0826220646325082,0.22152137138611255
12560,Zfand4,-0.3699110769692356,0.5364204262730918,0.9294062697384108,0.2704946930710196,0.03179440211364872
12561,Bag2,0.2697811510903427,0.3569555074234668,0.8726988631862335,0.44738591297651925,0.0591355897629304
12564,Ammecr1,-0.3648363179135914,0.1911941821407783,0.764045491252529,0.718525327031666,0.11688078277014416
12565,Lyn,-0.2223988315042878,0.2465808540250242,0.8168805168324256,0.6080406475865422,0.08784146204182028
12566,Rabif,-0.1169376372144801,0.5879244132838886,0.9461703229626518,0.2306785055630158,0.02403067790622888
12571,Tmc7,-0.3991374619560632,0.5098338672116582,0.9207204738697896,0.29257131862232727,0.03587219942502112
12573,Grk3,-0.1374034150135205,0.6998533063847361,0.9624976416286636,0.15499298127716304,0.016600325953396777
12577,Ptchd4,-0.8226167877699067,0.4182213376349559,0.8959635707038881,0.37859381326698904,0.04770964811009947
12583,Nxt2,0.3888921592078955,0.1259480115708182,0.6875594515323701,0.8998086846219072,0.16268974352512594
12584,Sestd1,-0.0905566566209798,0.7464212851948174,0.970199104566128,0.12701598460071628,0.013139130536763072
12585,Pelo,0.103669587243543,0.6755458715602125,0.9593098144507908,0.17034515576247183,0.01804111235269119
12586,H1f8,-0.979816552044158,0.0414743371226856,0.4485435745784805,1.3822205465033706,0.3481953602458807
12588,Itga1,-0.1928477790505872,0.3731123345639148,0.8788116726540293,0.4281603935630325,0.05610418327682607
12589,Stab1,-0.2006015720320695,0.424809721975062,0.8991297081151327,0.37180555277449523,0.04617765258792484
12590,Hsd3b7,0.1246133277544042,0.5372665846489275,0.9294062697384108,0.2698101695818051,0.03179440211364872
12591,Mrtfa,0.0279045980738744,0.9053126149996378,0.9915306140522956,0.04320142794877938,0.0036938721710079096
12592,Gm5617,0.57588847242696,0.0979566321524472,0.6349356061725833,1.0089661547718158,0.19727031770328135
12593,Ttc19,-0.1013648620818735,0.6563783809635095,0.957903844029272,0.1828457316757279,0.018678083931255567
12594,Ehbp1,0.1162576529155911,0.6946049127716474,0.9612024029653604,0.15826214935512678,0.017185152148940928
12595,Sgsm3,-0.552237589388842,0.1070475012764256,0.6535653158319197,0.9704234656374114,0.18471100351128023
12596,Tmem183a,0.0549769782798781,0.824321662114718,0.9819622467949828,0.08390328730505903,0.007905209080458974
12598,Setd1a,-0.2529623344220902,0.3729672543518703,0.8788116726540293,0.4283292965520823,0.05610418327682607
12599,S100a13,0.4462360974503365,0.0625595028411171,0.5396230534005667,1.2037067112624251,0.26790950497717175
12600,Prox2,-0.4054783354245256,0.4038274395810999,0.8895500420038552,0.3938041746103581,0.050829615477945116
12601,Pbrm1,-0.178423384731783,0.3717572747467413,0.8788116726540293,0.4297405242143349,0.05610418327682607
12602,Hps4,0.117878528980712,0.7376669221034258,0.9692829631737252,0.13213969040638224,0.013549420673056716
12603,Specc1,0.1260528267369677,0.6168425623407015,0.9514120449150344,0.20982566746039474,0.021631354695577143
12604,Tnfrsf14,0.6552019377892172,0.3639485869153994,0.8768379947241667,0.43895996249372976,0.05708063981141987
12607,Arl15,0.3433292686214202,0.1107739469677944,0.6629127283096242,0.9555623697391386,0.17854364219597918
12608,Ikbke,0.1399818153128982,0.8990047447806346,0.9893980957684074,0.046238016134836156,0.004628929830002894
12609,Arel1,-0.1797990735034674,0.4877022630247415,0.9132899651377934,0.3118452292005653,0.03939131417868196
12611,Frem3,-0.360629195604848,0.7053355321582959,0.963290675803152,0.151604237477413,0.016242643458086677
12612,Gnl3,-0.1108337403101911,0.6863521175812932,0.9606347599030124,0.16345302206432988,0.017441702767901197
12614,Osbpl6,-0.1386368427396444,0.6706093357751339,0.958102157475824,0.17353040490749258,0.018588181879002456
12616,Lgalsl,-0.0474994806405626,0.8201678947524996,0.981870752619474,0.08609723505429613,0.007945676284737909
12617,Snx18,-0.1529825474822368,0.5087497784340953,0.9207204738697896,0.29349576690651863,0.03587219942502112
12619,Rbm45,0.0569178838179859,0.8879484570813283,0.989290740087755,0.051612243066934266,0.0046760559661686175
12620,Slc5a10,0.7577978326093214,0.3166617162152059,0.8561365668775045,0.499404438811523,0.06745695318427893
12622,Fam83g,0.2312997790053818,0.6725754216599207,0.9581537032194404,0.1722590074235629,0.018564817533475556
12623,Esm1,1.1299306963517108,0.082781668521334,0.6009435343839131,1.0820658243437447,0.22116633308468817
12624,Smim12,0.4820433152031004,0.1592926955942669,0.7355905769148339,0.7978041384225647,0.13336384281093444
12628,Tsen2,0.3474822543057652,0.4194644360860624,0.8959635707038881,0.3773048545404386,0.04770964811009947
12629,Gatad2b,-0.5668632657193183,0.008078726810181,0.2017471570413549,2.0926570777008515,0.6951925765065174
12630,Rbm7,0.3223962554247074,0.1749264975859433,0.7491046569141081,0.7571443993050471,0.12545750306807224
12633,Dennd4b,-0.5193787899157912,0.1327127281725696,0.6979887881371423,0.877087422953009,0.156151553435977
12634,Atf4,0.3763143551437106,0.0835570329311626,0.6031391520810034,1.0780169899997913,0.21958247888961668
12635,Zmym6,-0.0869951737062864,0.738561476364669,0.9692829631737252,0.13161334905246044,0.013549420673056716
12636,Agps,-0.2485281849693986,0.2588262569855891,0.8237730454919812,0.5869916681674667,0.08419242260733965
12638,Ccno,0.4425458778190484,0.6078767945508928,0.9492604421652177,0.2161844353141222,0.02261461678517339
12639,Nfkbil1,0.1175488169046011,0.8203877522519059,0.981870752619474,0.08598083193253292,0.007945676284737909
12640,Fbrs,-0.099851671704609,0.7016684870203432,0.9629348394028008,0.15386802784698053,0.016403100046031148
12642,Dhx29,-0.1063432165617875,0.6899563474087749,0.9606347599030124,0.16117838560941578,0.017441702767901197
12643,Mgat3,-0.4864197389209917,0.1884854406347931,0.7604581703357077,0.7247221907959704,0.11892466970040022
12646,Mfap4,-0.2206603986801862,0.5138451643048836,0.9216975110432396,0.28916772617641867,0.0354115852795946
12647,Zfp532,-0.230453620029302,0.2559596711664157,0.8235795373006023,0.5918284564444328,0.08429445242291561
12648,Mindy2,-0.3239517105829221,0.1493057264865462,0.7247006426838716,0.8259235349821807,0.13984135353761348
12649,Zmym4,-0.1380709700157055,0.5100712552791982,0.9207204738697896,0.2923691501511812,0.03587219942502112
12650,Mios,-0.1314943934548146,0.5933553204311339,0.9472824518443268,0.22668515909898246,0.023520507810153815
12655,C1galt1,-0.2469803151445697,0.3542892409486345,0.871513605786597,0.4506420361161214,0.059725828437043986
12656,Dctpp1,0.367409106501807,0.367393553288419,0.8788116726540293,0.434868468595888,0.05610418327682607
12658,Zfp410,0.1435189354057932,0.5995214923951233,0.9484708113323717,0.22219524315513423,0.022976029743519907
12659,Tbc1d8b,-0.0023863973888501,0.991861018538576,0.9998391924665904,0.0035491777554853797,6.984344023447095e-05
12661,Abcb4,-1.4991510295436152,0.216237717617528,0.7892626334931341,0.6650685512500651,0.10277845775700772
12663,Mustn1,0.5664471914141233,0.0775605266758806,0.5886582408436741,1.110359250500345,0.2301367717543638
12664,Leo1,-0.5258302265251121,0.0729302687188858,0.5732377641078723,1.1370921862325005,0.2416652066148502
12665,Clspn,-6.973254785223224,0.0053413409265686,0.1530476290430543,2.2723497010418874,0.815173393943119
12666,Tbc1d10b,0.2533836480986271,0.2887033272188118,0.8408852745737398,0.5395482109774594,0.07526325273751328
12667,Prdm10,-0.3690982109608944,0.3140381468423864,0.8547360885109324,0.5030175941022672,0.06816795895149454
12670,Ago4,0.0858537856618978,0.7997768236901486,0.9776089656602478,0.09703118521039548,0.00983482416482148
12672,Cd2bp2,-0.0293986016681788,0.8956291629120818,0.9893980957684074,0.04787177363968945,0.004628929830002894
12673,Sdhaf3,0.2725978367492602,0.3800946969027897,0.8804550231341977,0.4201081896495189,0.05529282448209505
12674,Usp22,-0.2686517797668714,0.2293734072380744,0.8031656415644192,0.6394569341209665,0.09519487838399183
12675,Mideas,-0.3561880693588181,0.108230503381049,0.655748589728357,0.9656503216408956,0.1832626347427192
12676,Dmtf1,-0.2164861693547879,0.2926195904353418,0.8437042408951158,0.5336966018841145,0.07380976789798757
12677,AA986860,-0.281142230632492,0.6283419042654572,0.953887697743099,0.20180397611980483,0.02050275225750897
12679,Pwwp3b,0.6408999541082131,0.0363943330319664,0.4231516184050521,1.4389662351572048,0.3735039937632181
12680,Ubap2l,-0.1742830236789071,0.3572738054565785,0.8726988631862335,0.4469988241633338,0.0591355897629304
12681,Dnal1,-0.3121444407041526,0.1493988063707546,0.7247006426838716,0.8256528723242716,0.13984135353761348
12682,Sun2,-0.0049170352493055,0.9812789188773792,0.9984847337103956,0.008207531139632074,0.0006585708694119499
12684,Kcnj12,-3.679523093482936e-05,0.9999199226185445,0.9999260987320197,3.477855739789404e-05,3.209609887532843e-05
12686,Gtpbp1,0.1028437230448661,0.6418877969797893,0.9552884576647016,0.19254088067141062,0.01986546961404018
12688,Sem1,0.4693649357472315,0.0737768417862616,0.5755882788940048,1.1320799398405277,0.23988805848714365
12689,Asxl1,-0.3896132161162707,0.062013364969021,0.5383239666336816,1.2075147023278119,0.26895628459996324
12690,Map2k3os,0.1596083672797792,0.831396015296135,0.98226620905492,0.08019206130568521,0.007770795863036959
12692,Sin3a,-0.1268213010632893,0.5420138476193671,0.9306801127701788,0.2659896177644646,0.031199566205815835
12693,Adprs,0.4260918595670708,0.1718415257245347,0.7450407934909401,0.7648718800051849,0.1278199475161527
12694,Fam227a,-0.3862411905992525,0.498894973789154,0.919400523993076,0.30199087141987035,0.03649525306859299
12696,Dhrs7b,0.0734136088721104,0.7952632905733263,0.9762491762447378,0.0994890641578198,0.010439319570485236
12698,Ube2q1,-0.2008481769473298,0.3288452601633371,0.8590584725442163,0.483008413496812,0.0659772745400802
12699,4632404H12Rik,0.2836187643025305,0.6143076487087752,0.9512072156517588,0.2116140772714591,0.021724863913065103
12701,Cux2,0.8372885044283064,0.3210403956418941,0.8569774965259972,0.49344031806058214,0.06703058211752401
12702,Ipo11,-0.2584541002908309,0.2062621456271119,0.7802912402639938,0.6855804688457718,0.10774326855077826
12703,Sh2b3,-0.4003674877851573,0.043964932507266,0.4615287255099668,1.356893589212228,0.335801263343966
12704,Fam199x,0.0946485710442721,0.7835118465172214,0.974786149675392,0.10595443271400734,0.011090650150303414
12706,Kdm7a,-0.0275042494474094,0.8908482705161406,0.989290740087755,0.0501962588014115,0.0046760559661686175
12708,Atxn2,-0.4540009844925541,0.0275913137125214,0.3656590566154463,1.5592276208504252,0.4369236655341312
12709,Hirip3,-0.44576969315596,0.1880751223464112,0.7604581703357077,0.7256686469919386,0.11892466970040022
12710,Asb4,-0.4782590599762697,0.0453061049037579,0.4683922045887856,1.343843273762527,0.32939034146527385
12711,Stk40,-0.3109804348116283,0.2550436531675055,0.8229969457361358,0.5933854795377207,0.08460177651604586
12712,Pbxip1,-0.2262038485057202,0.3456790188411369,0.8678934756726511,0.4613269793758498,0.061533576397899054
12713,Oscp1,0.9420912673814932,0.1270362879630126,0.6897981323806159,0.8960722049416426,0.1612779858136423
12714,Maff,0.3921203032385859,0.0570158959693343,0.5182923477753851,1.2440040466199929,0.2854252031679117
12715,Safb2,-0.4494938667305059,0.0598445718165347,0.5293137551244633,1.222975236018431,0.27628681997617544
12716,Shc1,-0.1863943372465034,0.4068502319407984,0.8904401030532039,0.3905654320818365,0.05039528876486783
12717,Zfyve1,-0.1759948426608747,0.4560450669909867,0.9042056083723852,0.3409922376461203,0.04373280356402758
12719,Pla2g6,0.2559726893043125,0.3681576268463665,0.8788116726540293,0.43396619813992965,0.05610418327682607
12722,Flad1,-0.0014669161667142,0.9974672020572408,0.9999260987320197,0.0011013755406979067,3.209609887532843e-05
12723,Itpr3,0.245216422998934,0.3204334451921337,0.8567303627595209,0.49426216080147695,0.06715584131060655
12724,Acad12,0.6786666307460043,0.1501264100483647,0.7248709872729574,0.8235429004992914,0.13973928239621733
12725,Alkbh5,-0.2600869756462663,0.3121581021492506,0.8539804389920066,0.5056253883538802,0.06855207701020558
