protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,symbol1,symbol2
ENSMUSP00000006764,ENSMUSP00000116285,0.0,0.0,0.0,0.0,0.0,900.0,71.0,903.0,Aprt,Entpd1
ENSMUSP00000006764,ENSMUSP00000002397,93.0,0.0,0.0,150.0,0.0,900.0,254.0,934.0,Aprt,Gmpr2
ENSMUSP00000006764,ENSMUSP00000031311,62.0,0.0,0.0,114.0,0.0,900.0,441.0,947.0,Aprt,Dck
ENSMUSP00000006764,ENSMUSP00000093615,116.0,0.0,0.0,123.0,0.0,900.0,718.0,975.0,Aprt,Pnp2
ENSMUSP00000006764,ENSMUSP00000138944,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Aprt,Entpd4
ENSMUSP00000006764,ENSMUSP00000026672,0.0,0.0,0.0,0.0,0.0,900.0,51.0,901.0,Aprt,Pde8a
ENSMUSP00000006764,ENSMUSP00000069011,0.0,0.0,0.0,0.0,0.0,900.0,211.0,917.0,Aprt,Pde5a
ENSMUSP00000006764,ENSMUSP00000046601,0.0,0.0,0.0,0.0,0.0,900.0,154.0,911.0,Aprt,Pde1c
ENSMUSP00000006764,ENSMUSP00000099482,45.0,0.0,0.0,186.0,69.0,900.0,315.0,941.0,Aprt,Itpa
ENSMUSP00000006764,ENSMUSP00000105722,0.0,0.0,0.0,0.0,0.0,900.0,119.0,908.0,Aprt,Pde4c
ENSMUSP00000006764,ENSMUSP00000029405,223.0,0.0,0.0,763.0,73.0,900.0,719.0,994.0,Aprt,Gmps
ENSMUSP00000006764,ENSMUSP00000025956,0.0,0.0,0.0,0.0,0.0,900.0,101.0,906.0,Aprt,Pde6c
ENSMUSP00000006764,ENSMUSP00000102521,0.0,0.0,0.0,0.0,0.0,900.0,119.0,908.0,Aprt,Pde4b
ENSMUSP00000006764,ENSMUSP00000110022,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Aprt,Entpd8
ENSMUSP00000006764,ENSMUSP00000027444,0.0,0.0,0.0,47.0,0.0,900.0,0.0,900.0,Aprt,Pde6d
ENSMUSP00000006764,ENSMUSP00000086485,0.0,0.0,0.0,0.0,0.0,900.0,140.0,910.0,Aprt,Pde10a
ENSMUSP00000006764,ENSMUSP00000038749,0.0,0.0,0.0,0.0,0.0,900.0,51.0,901.0,Aprt,Pde3a
ENSMUSP00000006764,ENSMUSP00000088217,0.0,0.0,0.0,151.0,235.0,900.0,618.0,971.0,Aprt,Ampd1
ENSMUSP00000006764,ENSMUSP00000077946,0.0,0.0,0.0,180.0,235.0,900.0,629.0,973.0,Aprt,Ampd2
ENSMUSP00000006764,ENSMUSP00000023510,147.0,0.0,0.0,230.0,121.0,0.0,732.0,824.0,Aprt,Umps
ENSMUSP00000006764,ENSMUSP00000071939,0.0,0.0,0.0,101.0,0.0,900.0,106.0,912.0,Aprt,Entpd5
ENSMUSP00000006764,ENSMUSP00000068479,85.0,0.0,0.0,150.0,0.0,900.0,424.0,949.0,Aprt,Ak1
ENSMUSP00000006764,ENSMUSP00000097572,0.0,0.0,0.0,0.0,0.0,900.0,126.0,908.0,Aprt,Pde11a
ENSMUSP00000006764,ENSMUSP00000043926,116.0,0.0,0.0,135.0,0.0,900.0,718.0,975.0,Aprt,Pnp
ENSMUSP00000006764,ENSMUSP00000021082,0.0,0.0,0.0,101.0,0.0,900.0,191.0,920.0,Aprt,Nt5c
ENSMUSP00000006764,ENSMUSP00000030583,85.0,0.0,0.0,177.0,0.0,900.0,530.0,959.0,Aprt,Ak2
ENSMUSP00000006785,ENSMUSP00000153038,0.0,0.0,0.0,176.0,0.0,0.0,794.0,822.0,Slc17a1,Slc34a1
ENSMUSP00000006785,ENSMUSP00000109078,0.0,0.0,0.0,77.0,0.0,0.0,799.0,806.0,Slc17a1,Slc22a12
ENSMUSP00000006785,ENSMUSP00000131308,0.0,0.0,76.0,848.0,0.0,0.0,100.0,862.0,Slc17a1,Slc17a3
ENSMUSP00000006785,ENSMUSP00000102685,0.0,0.0,0.0,182.0,230.0,0.0,753.0,830.0,Slc17a1,Pdzk1
ENSMUSP00000006785,ENSMUSP00000063352,0.0,0.0,0.0,111.0,0.0,0.0,791.0,806.0,Slc17a1,Slc2a9
ENSMUSP00000006792,ENSMUSP00000034148,0.0,0.0,204.0,47.0,0.0,0.0,779.0,817.0,Ncr1,Il15
ENSMUSP00000006792,ENSMUSP00000074573,0.0,0.0,0.0,57.0,0.0,0.0,801.0,804.0,Ncr1,Hcst
ENSMUSP00000006792,ENSMUSP00000004829,0.0,0.0,311.0,190.0,0.0,0.0,716.0,827.0,Ncr1,Cd244a
ENSMUSP00000006792,ENSMUSP00000078875,0.0,0.0,0.0,61.0,95.0,900.0,992.0,999.0,Ncr1,Fcer1g
ENSMUSP00000006792,ENSMUSP00000032270,0.0,0.0,0.0,401.0,0.0,0.0,849.0,905.0,Ncr1,Klrc1
ENSMUSP00000006792,ENSMUSP00000134504,0.0,0.0,0.0,386.0,0.0,0.0,842.0,898.0,Ncr1,Klrb1c
ENSMUSP00000006792,ENSMUSP00000131938,0.0,0.0,0.0,42.0,0.0,0.0,926.0,926.0,Ncr1,Fcgr3
ENSMUSP00000006792,ENSMUSP00000014476,0.0,0.0,0.0,274.0,0.0,0.0,812.0,857.0,Ncr1,Klra8
ENSMUSP00000006792,ENSMUSP00000136637,0.0,0.0,0.0,0.0,0.0,0.0,909.0,909.0,Ncr1,Ulbp1
ENSMUSP00000006792,ENSMUSP00000001156,0.0,0.0,0.0,0.0,348.0,0.0,941.0,959.0,Ncr1,Cfp
ENSMUSP00000006792,ENSMUSP00000140926,0.0,0.0,0.0,174.0,93.0,900.0,991.0,999.0,Ncr1,Cd247
ENSMUSP00000006792,ENSMUSP00000158324,0.0,0.0,0.0,105.0,0.0,0.0,864.0,873.0,Ncr1,Cd226
ENSMUSP00000006792,ENSMUSP00000154268,0.0,0.0,0.0,42.0,0.0,0.0,949.0,949.0,Ncr1,Mill2
ENSMUSP00000006792,ENSMUSP00000032800,0.0,0.0,0.0,116.0,0.0,0.0,961.0,964.0,Ncr1,Tyrobp
ENSMUSP00000006792,ENSMUSP00000063800,0.0,0.0,0.0,314.0,0.0,0.0,802.0,858.0,Ncr1,Ifng
ENSMUSP00000006792,ENSMUSP00000151354,0.0,0.0,0.0,225.0,0.0,0.0,813.0,848.0,Ncr1,Prf1
ENSMUSP00000006792,ENSMUSP00000130668,0.0,0.0,0.0,0.0,104.0,0.0,841.0,851.0,Ncr1,Ncam1
ENSMUSP00000006792,ENSMUSP00000107688,0.0,0.0,0.0,129.0,0.0,0.0,841.0,855.0,Ncr1,Klrc2
ENSMUSP00000006792,ENSMUSP00000032252,0.0,0.0,0.0,417.0,0.0,0.0,976.0,985.0,Ncr1,Klrk1
ENSMUSP00000006792,ENSMUSP00000107694,0.0,0.0,0.0,262.0,0.0,0.0,833.0,871.0,Ncr1,Klrd1
ENSMUSP00000006792,ENSMUSP00000032486,0.0,0.0,0.0,106.0,0.0,0.0,810.0,822.0,Ncr1,Cd27
ENSMUSP00000006825,ENSMUSP00000117891,0.0,0.0,0.0,0.0,0.0,0.0,864.0,864.0,Nphs1,Wt1
ENSMUSP00000006825,ENSMUSP00000026698,0.0,0.0,0.0,0.0,0.0,0.0,899.0,899.0,Nphs1,Podxl
ENSMUSP00000006825,ENSMUSP00000079613,0.0,0.0,0.0,56.0,0.0,0.0,986.0,986.0,Nphs1,Cdh3
ENSMUSP00000006825,ENSMUSP00000057965,0.0,0.0,0.0,0.0,0.0,0.0,982.0,982.0,Nphs1,Trpc6
ENSMUSP00000006825,ENSMUSP00000024709,0.0,0.0,0.0,0.0,216.0,900.0,998.0,999.0,Nphs1,Cd2ap
ENSMUSP00000006825,ENSMUSP00000099652,0.0,0.0,0.0,46.0,140.0,0.0,980.0,982.0,Nphs1,Tjp1
ENSMUSP00000006825,ENSMUSP00000140219,0.0,0.0,0.0,93.0,716.0,700.0,917.0,992.0,Nphs1,Kirrel3
ENSMUSP00000006825,ENSMUSP00000109144,0.0,0.0,0.0,54.0,0.0,0.0,875.0,876.0,Nphs1,Kdr
ENSMUSP00000006825,ENSMUSP00000097547,0.0,0.0,0.0,0.0,168.0,500.0,860.0,936.0,Nphs1,Fyn
ENSMUSP00000006825,ENSMUSP00000095174,0.0,0.0,0.0,0.0,0.0,0.0,935.0,935.0,Nphs1,Synpo
ENSMUSP00000006825,ENSMUSP00000098591,0.0,0.0,0.0,0.0,0.0,0.0,828.0,828.0,Nphs1,Inf2
ENSMUSP00000006825,ENSMUSP00000140596,0.0,0.0,0.0,93.0,0.0,0.0,795.0,806.0,Nphs1,Fat1
ENSMUSP00000006825,ENSMUSP00000128278,0.0,0.0,0.0,54.0,168.0,500.0,722.0,876.0,Nphs1,Iqgap1
ENSMUSP00000006825,ENSMUSP00000066068,0.0,0.0,0.0,0.0,0.0,0.0,966.0,965.0,Nphs1,Actn4
ENSMUSP00000006825,ENSMUSP00000031695,0.0,0.0,0.0,0.0,0.0,0.0,916.0,916.0,Nphs1,Wasl
ENSMUSP00000006825,ENSMUSP00000103243,0.0,0.0,0.0,93.0,716.0,700.0,788.0,981.0,Nphs1,Kirrel1
ENSMUSP00000006825,ENSMUSP00000027896,0.0,0.0,0.0,0.0,293.0,0.0,999.0,999.0,Nphs1,Nphs2
ENSMUSP00000006825,ENSMUSP00000112221,0.0,0.0,0.0,0.0,118.0,500.0,986.0,993.0,Nphs1,Nck1
ENSMUSP00000006825,ENSMUSP00000083611,0.0,0.0,0.0,0.0,118.0,500.0,743.0,876.0,Nphs1,Nck2
ENSMUSP00000006825,ENSMUSP00000039395,0.0,0.0,0.0,93.0,716.0,700.0,707.0,974.0,Nphs1,Kirrel2
ENSMUSP00000006828,ENSMUSP00000140116,0.0,0.0,0.0,132.0,526.0,0.0,850.0,932.0,Aplp1,Apbb1
ENSMUSP00000006838,ENSMUSP00000124625,91.0,0.0,0.0,152.0,50.0,0.0,806.0,838.0,Qars1,Wars1
ENSMUSP00000006838,ENSMUSP00000018992,80.0,0.0,0.0,320.0,978.0,720.0,898.0,999.0,Qars1,Rars1
ENSMUSP00000006838,ENSMUSP00000136358,0.0,0.0,0.0,667.0,979.0,0.0,338.0,994.0,Qars1,Fau
ENSMUSP00000006838,ENSMUSP00000045841,91.0,0.0,94.0,674.0,979.0,720.0,793.0,999.0,Qars1,Eprs1
ENSMUSP00000006838,ENSMUSP00000099757,0.0,0.0,0.0,566.0,615.0,0.0,160.0,847.0,Qars1,Rps8
ENSMUSP00000006838,ENSMUSP00000106014,0.0,0.0,0.0,638.0,615.0,0.0,227.0,882.0,Qars1,Rpl30
ENSMUSP00000006838,ENSMUSP00000029663,66.0,427.0,0.0,286.0,937.0,720.0,706.0,997.0,Qars1,Aimp1
ENSMUSP00000006838,ENSMUSP00000010899,91.0,0.0,0.0,182.0,0.0,0.0,754.0,801.0,Qars1,Cars1
ENSMUSP00000006838,ENSMUSP00000157402,49.0,0.0,0.0,183.0,262.0,0.0,821.0,883.0,Qars1,Nars1
ENSMUSP00000006838,ENSMUSP00000132082,69.0,0.0,0.0,303.0,822.0,720.0,948.0,998.0,Qars1,Iars1
ENSMUSP00000006838,ENSMUSP00000084572,42.0,0.0,0.0,330.0,419.0,0.0,809.0,919.0,Qars1,Vars1
ENSMUSP00000006838,ENSMUSP00000029722,0.0,0.0,0.0,588.0,616.0,0.0,121.0,848.0,Qars1,Rps3a1
ENSMUSP00000006838,ENSMUSP00000058432,0.0,0.0,0.0,577.0,618.0,0.0,181.0,855.0,Qars1,Rps21
ENSMUSP00000006838,ENSMUSP00000047917,0.0,0.0,0.0,206.0,104.0,0.0,798.0,843.0,Qars1,Vars2
ENSMUSP00000006838,ENSMUSP00000079163,0.0,0.0,0.0,474.0,615.0,0.0,299.0,845.0,Qars1,Rpl15
ENSMUSP00000006838,ENSMUSP00000029968,80.0,0.0,0.0,304.0,414.0,0.0,940.0,974.0,Qars1,Rars2
ENSMUSP00000006838,ENSMUSP00000031613,0.0,0.0,0.0,111.0,819.0,540.0,650.0,970.0,Qars1,Aimp2
ENSMUSP00000006838,ENSMUSP00000086614,0.0,0.0,0.0,528.0,618.0,0.0,216.0,846.0,Qars1,Rpl34
ENSMUSP00000006838,ENSMUSP00000102209,0.0,0.0,0.0,570.0,615.0,0.0,410.0,893.0,Qars1,Rpl38
ENSMUSP00000006838,ENSMUSP00000099685,0.0,0.0,0.0,322.0,0.0,0.0,770.0,837.0,Qars1,Sars1
ENSMUSP00000006838,ENSMUSP00000099541,0.0,0.0,0.0,627.0,615.0,0.0,286.0,888.0,Qars1,Rpl23a
ENSMUSP00000006838,ENSMUSP00000032597,0.0,0.0,0.0,404.0,618.0,0.0,214.0,805.0,Qars1,Rpl28
ENSMUSP00000006838,ENSMUSP00000044937,49.0,0.0,0.0,127.0,262.0,0.0,857.0,900.0,Qars1,Nars2
ENSMUSP00000006838,ENSMUSP00000023269,62.0,0.0,0.0,598.0,615.0,0.0,116.0,854.0,Qars1,Rpl24
ENSMUSP00000006838,ENSMUSP00000046453,91.0,0.0,0.0,177.0,0.0,0.0,773.0,815.0,Qars1,Cars2
ENSMUSP00000006838,ENSMUSP00000004343,91.0,0.0,0.0,110.0,50.0,0.0,823.0,845.0,Qars1,Wars2
ENSMUSP00000006838,ENSMUSP00000058919,0.0,0.0,0.0,484.0,618.0,0.0,213.0,831.0,Qars1,Rpl37a
ENSMUSP00000006838,ENSMUSP00000083722,0.0,0.0,0.0,595.0,615.0,0.0,291.0,879.0,Qars1,Rpl31
ENSMUSP00000006838,ENSMUSP00000003521,0.0,0.0,0.0,643.0,618.0,0.0,256.0,889.0,Qars1,Rps11
ENSMUSP00000006838,ENSMUSP00000145350,0.0,0.0,0.0,487.0,618.0,0.0,233.0,836.0,Qars1,Rpl32
ENSMUSP00000006838,ENSMUSP00000117834,0.0,0.0,0.0,532.0,512.0,0.0,263.0,817.0,Qars1,Rpl29
ENSMUSP00000006838,ENSMUSP00000069004,0.0,0.0,0.0,557.0,618.0,0.0,292.0,869.0,Qars1,Rps15
ENSMUSP00000006838,ENSMUSP00000110728,0.0,0.0,0.0,485.0,618.0,0.0,154.0,819.0,Qars1,Rpl35a
ENSMUSP00000006838,ENSMUSP00000001757,0.0,0.0,0.0,128.0,644.0,720.0,276.0,928.0,Qars1,Eef1e1
ENSMUSP00000006838,ENSMUSP00000034441,75.0,0.0,0.0,311.0,175.0,0.0,799.0,880.0,Qars1,Aars1
ENSMUSP00000006838,ENSMUSP00000092216,0.0,0.0,0.0,210.0,0.0,0.0,805.0,839.0,Qars1,Sars2
ENSMUSP00000006838,ENSMUSP00000079180,0.0,0.0,0.0,488.0,615.0,0.0,210.0,830.0,Qars1,Rps25
ENSMUSP00000006838,ENSMUSP00000102393,91.0,0.0,0.0,275.0,424.0,0.0,762.0,897.0,Qars1,Pars2
ENSMUSP00000006838,ENSMUSP00000126268,109.0,0.0,0.0,590.0,679.0,720.0,956.0,998.0,Qars1,Kars1
ENSMUSP00000006838,ENSMUSP00000017548,0.0,0.0,0.0,506.0,618.0,0.0,233.0,842.0,Qars1,Rpl19
ENSMUSP00000006838,ENSMUSP00000049770,66.0,0.0,0.0,153.0,384.0,0.0,927.0,959.0,Qars1,Mars2
ENSMUSP00000006838,ENSMUSP00000099435,0.0,0.0,0.0,594.0,618.0,0.0,291.0,880.0,Qars1,Rpl23
ENSMUSP00000006838,ENSMUSP00000032998,0.0,0.0,0.0,544.0,618.0,0.0,362.0,879.0,Qars1,Rps3
ENSMUSP00000006838,ENSMUSP00000055277,91.0,0.0,0.0,202.0,0.0,0.0,888.0,911.0,Qars1,Yars2
ENSMUSP00000006838,ENSMUSP00000027602,49.0,0.0,0.0,160.0,817.0,720.0,775.0,989.0,Qars1,Dars1
ENSMUSP00000006838,ENSMUSP00000099595,0.0,0.0,0.0,450.0,615.0,0.0,269.0,831.0,Qars1,Rpl11
ENSMUSP00000006838,ENSMUSP00000003572,76.0,0.0,0.0,237.0,236.0,0.0,743.0,843.0,Qars1,Gars1
ENSMUSP00000006838,ENSMUSP00000115090,0.0,0.0,0.0,45.0,0.0,900.0,271.0,924.0,Qars1,Gatc
ENSMUSP00000006838,ENSMUSP00000041652,0.0,0.0,0.0,585.0,512.0,0.0,123.0,806.0,Qars1,Rpl21
ENSMUSP00000006838,ENSMUSP00000027921,69.0,1.0,0.0,293.0,482.0,0.0,925.0,970.0,Qars1,Iars2
ENSMUSP00000006838,ENSMUSP00000130666,79.0,0.0,0.0,304.0,979.0,720.0,947.0,999.0,Qars1,Mars1
ENSMUSP00000006838,ENSMUSP00000095197,0.0,45.0,0.0,365.0,766.0,720.0,947.0,997.0,Qars1,Lars1
ENSMUSP00000006838,ENSMUSP00000020012,84.0,0.0,0.0,105.0,478.0,900.0,452.0,972.0,Qars1,Qrsl1
ENSMUSP00000006838,ENSMUSP00000147816,93.0,0.0,0.0,409.0,618.0,0.0,194.0,812.0,Qars1,Rpl18
ENSMUSP00000006838,ENSMUSP00000134615,66.0,0.0,0.0,442.0,615.0,0.0,211.0,820.0,Qars1,Rps28
ENSMUSP00000006838,ENSMUSP00000036710,0.0,0.0,0.0,225.0,416.0,0.0,915.0,958.0,Qars1,Lars2
ENSMUSP00000006838,ENSMUSP00000099878,0.0,0.0,0.0,427.0,618.0,0.0,177.0,804.0,Qars1,Rps6
ENSMUSP00000006838,ENSMUSP00000026420,104.0,0.0,0.0,459.0,618.0,0.0,119.0,815.0,Qars1,Rps26
ENSMUSP00000006838,ENSMUSP00000080854,0.0,0.0,0.0,554.0,615.0,720.0,286.0,961.0,Qars1,Rpl5
ENSMUSP00000006838,ENSMUSP00000101669,258.0,74.0,0.0,422.0,763.0,0.0,893.0,988.0,Qars1,Yars1
ENSMUSP00000006838,ENSMUSP00000119949,103.0,0.0,0.0,255.0,447.0,900.0,585.0,981.0,Qars1,Gatb
ENSMUSP00000006838,ENSMUSP00000104068,0.0,0.0,0.0,454.0,615.0,0.0,239.0,826.0,Qars1,Rps19
ENSMUSP00000006838,ENSMUSP00000152944,0.0,0.0,0.0,605.0,618.0,0.0,346.0,892.0,Qars1,Rps24
ENSMUSP00000006854,ENSMUSP00000125745,0.0,0.0,0.0,306.0,292.0,900.0,864.0,992.0,Usp19,Rnf123
ENSMUSP00000006856,ENSMUSP00000000767,0.0,0.0,0.0,232.0,235.0,720.0,469.0,901.0,Pola1,Rpa1
ENSMUSP00000006856,ENSMUSP00000000505,0.0,0.0,0.0,651.0,539.0,500.0,448.0,949.0,Pola1,Mcm7
ENSMUSP00000006856,ENSMUSP00000100050,0.0,0.0,0.0,277.0,554.0,500.0,772.0,958.0,Pola1,Mcm10
ENSMUSP00000006856,ENSMUSP00000021130,0.0,0.0,0.0,0.0,747.0,500.0,42.0,868.0,Pola1,Ten1
ENSMUSP00000006856,ENSMUSP00000002914,0.0,0.0,0.0,716.0,73.0,0.0,318.0,804.0,Pola1,Chaf1a
ENSMUSP00000006856,ENSMUSP00000099805,0.0,0.0,0.0,459.0,139.0,500.0,496.0,866.0,Pola1,Orc1
ENSMUSP00000006856,ENSMUSP00000058021,0.0,0.0,0.0,707.0,512.0,0.0,520.0,925.0,Pola1,Timeless
ENSMUSP00000006856,ENSMUSP00000115750,0.0,0.0,0.0,293.0,103.0,720.0,640.0,927.0,Pola1,Dna2
ENSMUSP00000006856,ENSMUSP00000030013,0.0,0.0,0.0,0.0,261.0,720.0,283.0,838.0,Pola1,Xpa
ENSMUSP00000006856,ENSMUSP00000032969,0.0,0.0,0.0,114.0,433.0,900.0,486.0,970.0,Pola1,Pold3
ENSMUSP00000006856,ENSMUSP00000023867,0.0,0.0,0.0,313.0,204.0,500.0,563.0,864.0,Pola1,Rfc2
ENSMUSP00000006856,ENSMUSP00000027214,0.0,0.0,0.0,81.0,329.0,720.0,194.0,842.0,Pola1,Ercc5
ENSMUSP00000006856,ENSMUSP00000025752,0.0,0.0,0.0,834.0,985.0,900.0,978.0,999.0,Pola1,Pola2
ENSMUSP00000006856,ENSMUSP00000028817,91.0,0.0,0.0,568.0,655.0,500.0,371.0,949.0,Pola1,Pcna
ENSMUSP00000006856,ENSMUSP00000061923,0.0,0.0,0.0,851.0,462.0,500.0,424.0,973.0,Pola1,Mcm2
ENSMUSP00000006856,ENSMUSP00000019986,0.0,0.0,0.0,52.0,295.0,720.0,295.0,850.0,Pola1,Rev3l
ENSMUSP00000006856,ENSMUSP00000007296,0.0,0.0,0.0,857.0,417.0,720.0,878.0,996.0,Pola1,Pole
ENSMUSP00000006856,ENSMUSP00000028948,0.0,0.0,0.0,294.0,561.0,0.0,524.0,839.0,Pola1,Gins1
ENSMUSP00000006856,ENSMUSP00000023682,0.0,0.0,0.0,273.0,0.0,720.0,204.0,824.0,Pola1,Donson
ENSMUSP00000006856,ENSMUSP00000027601,0.0,0.0,0.0,661.0,289.0,500.0,656.0,953.0,Pola1,Mcm6
ENSMUSP00000006856,ENSMUSP00000033950,0.0,0.0,0.0,233.0,756.0,0.0,634.0,925.0,Pola1,Gins4
ENSMUSP00000006856,ENSMUSP00000141182,0.0,0.0,0.0,937.0,978.0,0.0,601.0,999.0,Pola1,Wdhd1
ENSMUSP00000006856,ENSMUSP00000023353,0.0,0.0,0.0,717.0,611.0,500.0,689.0,980.0,Pola1,Mcm4
ENSMUSP00000006856,ENSMUSP00000126135,0.0,0.0,0.0,697.0,556.0,500.0,548.0,965.0,Pola1,Mcm5
ENSMUSP00000006856,ENSMUSP00000093462,0.0,0.0,0.0,49.0,552.0,720.0,603.0,946.0,Pola1,Pole4
ENSMUSP00000006856,ENSMUSP00000027312,0.0,0.0,0.0,860.0,981.0,900.0,976.0,999.0,Pola1,Prim2
ENSMUSP00000006856,ENSMUSP00000021359,0.0,0.0,0.0,586.0,636.0,720.0,885.0,994.0,Pola1,Pole2
ENSMUSP00000006856,ENSMUSP00000059192,0.0,0.0,0.0,750.0,554.0,500.0,517.0,969.0,Pola1,Mcm3
ENSMUSP00000006856,ENSMUSP00000039776,0.0,0.0,0.0,657.0,201.0,900.0,703.0,990.0,Pola1,Pold1
ENSMUSP00000006856,ENSMUSP00000083652,0.0,0.0,0.0,254.0,204.0,500.0,469.0,821.0,Pola1,Rfc5
ENSMUSP00000006856,ENSMUSP00000030091,0.0,0.0,0.0,122.0,604.0,720.0,687.0,965.0,Pola1,Pole3
ENSMUSP00000006856,ENSMUSP00000040944,0.0,0.0,0.0,164.0,766.0,500.0,613.0,957.0,Pola1,Stn1
ENSMUSP00000006856,ENSMUSP00000149833,0.0,0.0,0.0,302.0,552.0,0.0,545.0,845.0,Pola1,Tipin
ENSMUSP00000006856,ENSMUSP00000099621,0.0,0.0,0.0,198.0,302.0,720.0,309.0,877.0,Pola1,Rpa2
ENSMUSP00000006856,ENSMUSP00000005503,0.0,0.0,0.0,779.0,176.0,0.0,596.0,920.0,Pola1,Msh6
ENSMUSP00000006856,ENSMUSP00000028831,0.0,0.0,0.0,462.0,289.0,500.0,452.0,881.0,Pola1,Mcm8
ENSMUSP00000006856,ENSMUSP00000026461,0.0,0.0,0.0,655.0,984.0,900.0,955.0,999.0,Pola1,Prim1
ENSMUSP00000006856,ENSMUSP00000042260,0.0,0.0,0.0,800.0,0.0,0.0,614.0,919.0,Pola1,Ncapd2
ENSMUSP00000006856,ENSMUSP00000117246,0.0,0.0,0.0,335.0,329.0,400.0,701.0,909.0,Pola1,Fen1
ENSMUSP00000006856,ENSMUSP00000023059,0.0,0.0,0.0,243.0,391.0,500.0,527.0,876.0,Pola1,Dscc1
ENSMUSP00000006856,ENSMUSP00000000028,0.0,0.0,0.0,396.0,670.0,500.0,730.0,969.0,Pola1,Cdc45
ENSMUSP00000006856,ENSMUSP00000039376,0.0,0.0,0.0,614.0,329.0,0.0,618.0,892.0,Pola1,Exo1
ENSMUSP00000006856,ENSMUSP00000099979,0.0,0.0,0.0,750.0,85.0,0.0,376.0,844.0,Pola1,Smc2
ENSMUSP00000006856,ENSMUSP00000091469,0.0,0.0,0.0,302.0,89.0,500.0,745.0,907.0,Pola1,Cdc6
ENSMUSP00000006856,ENSMUSP00000112063,0.0,0.0,0.0,66.0,747.0,500.0,374.0,916.0,Pola1,Ctc1
ENSMUSP00000006856,ENSMUSP00000073551,0.0,0.0,0.0,123.0,52.0,720.0,375.0,835.0,Pola1,Polg
ENSMUSP00000006856,ENSMUSP00000039621,0.0,0.0,0.0,208.0,204.0,500.0,621.0,864.0,Pola1,Rfc3
ENSMUSP00000006856,ENSMUSP00000030860,0.0,0.0,0.0,42.0,567.0,720.0,392.0,919.0,Pola1,Mad2l2
ENSMUSP00000006856,ENSMUSP00000033283,0.0,0.0,0.0,602.0,103.0,0.0,593.0,842.0,Pola1,Rrm1
ENSMUSP00000006856,ENSMUSP00000043896,0.0,0.0,0.0,829.0,463.0,500.0,495.0,973.0,Pola1,Chtf18
ENSMUSP00000006856,ENSMUSP00000023598,0.0,0.0,0.0,243.0,204.0,500.0,483.0,823.0,Pola1,Rfc4
ENSMUSP00000006856,ENSMUSP00000012627,0.0,0.0,0.0,124.0,137.0,720.0,214.0,811.0,Pola1,Rpa3
ENSMUSP00000006856,ENSMUSP00000099986,0.0,0.0,0.0,157.0,654.0,900.0,818.0,993.0,Pola1,Pold2
ENSMUSP00000006856,ENSMUSP00000074978,0.0,0.0,0.0,674.0,462.0,0.0,363.0,878.0,Pola1,Mcm9
ENSMUSP00000006856,ENSMUSP00000034278,0.0,0.0,0.0,325.0,518.0,0.0,531.0,834.0,Pola1,Gins2
ENSMUSP00000006893,ENSMUSP00000063650,0.0,0.0,0.0,64.0,68.0,0.0,931.0,934.0,D130043K22Rik,Dcdc2a
ENSMUSP00000006893,ENSMUSP00000034734,0.0,0.0,0.0,0.0,51.0,0.0,900.0,901.0,D130043K22Rik,Dnaaf4
ENSMUSP00000006898,ENSMUSP00000034132,0.0,0.0,0.0,229.0,0.0,500.0,715.0,880.0,Gmnn,Orc6
ENSMUSP00000006898,ENSMUSP00000006760,0.0,0.0,0.0,409.0,995.0,900.0,916.0,999.0,Gmnn,Cdt1
ENSMUSP00000006898,ENSMUSP00000027601,0.0,0.0,0.0,392.0,264.0,500.0,626.0,904.0,Gmnn,Mcm6
ENSMUSP00000006898,ENSMUSP00000126135,0.0,0.0,0.0,310.0,0.0,500.0,576.0,841.0,Gmnn,Mcm5
ENSMUSP00000006898,ENSMUSP00000023353,0.0,0.0,0.0,261.0,0.0,500.0,586.0,833.0,Gmnn,Mcm4
ENSMUSP00000006898,ENSMUSP00000059192,0.0,0.0,0.0,340.0,0.0,500.0,610.0,860.0,Gmnn,Mcm3
ENSMUSP00000006898,ENSMUSP00000089721,0.0,0.0,0.0,0.0,817.0,0.0,143.0,836.0,Gmnn,Mcidas
ENSMUSP00000006898,ENSMUSP00000028098,0.0,0.0,0.0,44.0,0.0,500.0,741.0,865.0,Gmnn,Orc4
ENSMUSP00000006898,ENSMUSP00000091469,0.0,0.0,0.0,385.0,0.0,500.0,705.0,901.0,Gmnn,Cdc6
ENSMUSP00000006900,ENSMUSP00000099383,0.0,0.0,0.0,45.0,0.0,0.0,807.0,808.0,Acot13,Acot8
ENSMUSP00000006900,ENSMUSP00000020864,0.0,0.0,0.0,0.0,293.0,0.0,893.0,921.0,Acot13,Pctp
ENSMUSP00000006900,ENSMUSP00000129121,0.0,0.0,0.0,52.0,0.0,400.0,706.0,818.0,Acot13,Acot7
ENSMUSP00000006900,ENSMUSP00000069636,0.0,0.0,0.0,47.0,0.0,400.0,724.0,828.0,Acot13,Acot11
ENSMUSP00000006911,ENSMUSP00000103658,0.0,0.0,0.0,99.0,942.0,800.0,998.0,999.0,Cdk4,Ccne1
